Overall,Bib,Name,Time,Year
99999,3067,Jonathan Messer,00:00:00,2016
99999,1082,Augustus Raymond,02:47:43,2016
99999,19088,Katie Hendricks,00:00:00,2016
99999,7105,Stuart Sparks,00:00:00,2016
99999,21025,James Scott,00:00:00,2016
99999,17081,Dawn Valenzuela,00:00:00,2016
99999,3020,Jae Maeng,00:00:00,2016
99999,5041,Andy Parrish,00:00:00,2016
99999,21129,Shannon Richmond,00:00:00,2016
99999,21135,Nathan Evans,00:00:00,2016
99999,27415,Randall Hansen,05:13:30,2016
99999,26351,Carry Smith,00:00:00,2016
99999,26055,James Booth,00:00:00,2016
99999,22027,Thomas Richter,00:00:00,2016
99999,10076,Sam Mann,00:00:00,2016
99999,1065,Emily Dunham,00:00:00,2016
99999,22056,Natalie Lewis,00:00:00,2016
99999,17017,Rick Caffy,00:00:00,2016
99999,5031,Liz Loftis,00:00:00,2016
99999,1167,Jereme Wilroy,02:31:30,2016
99999,1014,George Ritzen,00:00:00,2016
99999,1112,Mark Miller,00:00:00,2016
99999,12002,Ben Curtis,00:00:00,2016
99999,27095,Elizabeth Mathis,00:00:00,2016
99999,27319,Haley Marks,00:00:00,2016
99999,21116,Samantha Duffy,00:00:00,2016
99999,26049,Julie Sehnal,00:00:00,2016
99999,14042,Jessica Mallette,00:00:00,2016
99999,18051,Caitlin Owen,00:00:00,2016
99999,27328,Penny Spain,00:00:00,2016
99999,4060,Tim Grittinger,00:00:00,2016
99999,14049,Daniel Kearns,00:00:00,2016
99999,11100,Roy Thompson,00:00:00,2016
99999,19115,Alexandra Doms,00:00:00,2016
99999,27306,Lauren Jones,00:00:00,2016
99999,11002,Kevin Frost,00:00:00,2016
99999,10044,James Holaway,00:00:00,2016
99999,9113,Sarah Keller,00:00:00,2016
99999,26416,Jennifer Campbell,00:00:00,2016
99999,9045,Steven Shock,00:00:00,2016
99999,11088,Julie D'Angelo,00:00:00,2016
99999,22009,Craig Cooper,00:00:00,2016
99999,25137,Dennis K Cannon Jr,00:00:00,2016
99999,21045,Tanya Williams,00:00:00,2016
99999,18031,Brian Harris,00:00:00,2016
99999,24010,Annie Blissit,00:00:00,2016
99999,11017,Steven Brogdon,00:00:00,2016
99999,19077,Todd Schaller,00:00:00,2016
99999,10119,Nancy Clark,00:00:00,2016
99999,19003,Ben Corley,00:00:00,2016
99999,3023,Ken Hamilton,00:00:00,2016
99999,25071,Danita Wyley,00:00:00,2016
99999,27264,Rose Campos,00:00:00,2016
99999,11115,Charlie Peterson,00:00:00,2016
99999,7182,Katherine Miller,00:00:00,2016
99999,27027,Abigail Beadle,00:00:00,2016
99999,8029,Jorge Menchaca,00:00:00,2016
99999,27327,Kellie Ciprian,00:00:00,2016
99999,26157,Sarah Howell,00:00:00,2016
99999,16108,Tamara Phillips,00:00:00,2016
99999,21160,Brody Lyons,00:00:00,2016
99999,27204,Myra Simmons,00:00:00,2016
99999,9078,Madaline Ralston,00:00:00,2016
99999,1166,Amy Malventano,00:00:00,2016
99999,17069,Debra Shone,00:00:00,2016
99999,27153,Sean Hansen,00:00:00,2016
99999,27438,Suzanna Gaddy,00:00:00,2016
99999,20113,Michele Sage,00:00:00,2016
99999,1107,Lydia Gaylord,00:00:00,2016
99999,26138,John Kirby,00:00:00,2016
99999,7176,Julie Landry,00:00:00,2016
99999,10068,Susan Freeman,00:00:00,2016
99999,2100,Tim Faneck,00:00:00,2016
99999,26269,Taylor Ware,00:00:00,2016
99999,10056,Kelly Sidlinger,00:00:00,2016
99999,21125,Brandi Russell,00:00:00,2016
99999,21078,Brian Ogrady,00:00:00,2016
99999,1063,David Altmaier,00:00:00,2016
99999,25084,Christian Stabell,00:00:00,2016
99999,10047,Pamela Petty,00:00:00,2016
99999,1022,Thomas Wood,00:00:00,2016
99999,17035,Alexandra Clesen,00:00:00,2016
99999,13038,Susan Franklin,00:00:00,2016
99999,27113,Becky Cross,00:00:00,2016
99999,23015,Allison Tearney,00:00:00,2016
99999,22057,Kim Mcconville,00:00:00,2016
99999,8027,Danielle Ruggieri,00:00:00,2016
99999,11092,Stephen Mallari,00:00:00,2016
99999,26296,Charesse Clark,00:00:00,2016
99999,26191,Marie Freeman,00:00:00,2016
99999,5100,Amber Harlan,00:00:00,2016
99999,11067,Jamie Latham,00:00:00,2016
99999,12025,Ryan O'Rourke,00:00:00,2016
99999,4074,Jenae Sandridge,00:00:00,2016
99999,9122,Darden Shadrach,00:00:00,2016
99999,19123,Tyler Markham,00:00:00,2016
99999,25092,Lenore Rupert,00:00:00,2016
99999,25108,Sara Heard,00:00:00,2016
99999,27272,Molly Hagen,00:00:00,2016
99999,9048,Katelyn Joyce,00:00:00,2016
99999,25208,Christopher Scott,00:00:00,2016
99999,17060,Terry Allen,00:00:00,2016
99999,10098,Heather Newsome,00:00:00,2016
99999,4115,Carlos Saraiva,00:00:00,2016
99999,15028,Kayla Nickels,00:00:00,2016
99999,17074,Maria Sorbello,00:00:00,2016
99999,10009,Amy Thomas,00:00:00,2016
99999,3104,Matthew Weathers,00:00:00,2016
99999,11016,Fernando Balmaceda,00:00:00,2016
99999,23045,Neil Andersen,00:00:00,2016
99999,8000,Sandra Rudel,00:00:00,2016
99999,21122,Gretchen St. Pierre,00:00:00,2016
99999,20064,Charles Bucher,00:00:00,2016
99999,2084,Kaitlin Meyer,00:00:00,2016
99999,23040,Lisa Swanson,00:00:00,2016
99999,17149,Eric Jester,00:00:00,2016
99999,20133,Ashley Cardenas,00:00:00,2016
99999,19063,Hugo Soto,00:00:00,2016
99999,11122,Kendal Shirley,00:00:00,2016
99999,10021,Thomas Dahlhauser,00:00:00,2016
99999,27265,Fernando Flores,00:00:00,2016
99999,5039,Ryanne Palermo,00:00:00,2016
99999,10069,Steven Engstrom,00:00:00,2016
99999,22061,Chad Richardson,00:00:00,2016
99999,11075,David Essary,00:00:00,2016
99999,17223,Mary Romani,00:00:00,2016
99999,26357,Rhonda Rowland,00:00:00,2016
99999,25026,Montana Tamny,00:00:00,2016
99999,26378,Ashley Heitzmann,00:00:00,2016
99999,19096,Joanna Gehrig,00:00:00,2016
99999,7284,Marcherie Vazquez,00:00:00,2016
99999,26128,Jennifer Hatcher,00:00:00,2016
99999,16072,Kristin Kovacs,00:00:00,2016
99999,5055,Ryan Cucchiara,00:00:00,2016
99999,7251,Clark Taylor,00:00:00,2016
99999,26047,Maria Beuerlein,00:00:00,2016
99999,11073,Michael Mayberry,00:00:00,2016
99999,9050,Jason Spafford,00:00:00,2016
99999,5103,Steven James Marvin,00:00:00,2016
99999,24038,Alice Conlin,00:00:00,2016
99999,17042,Allison Novak,00:00:00,2016
99999,11146,Robert Catlin,05:13:04,2016
99999,2083,John Billharz,00:00:00,2016
99999,10120,Jehan Clark,00:00:00,2016
99999,7214,Beth Schweizer,00:00:00,2016
99999,27341,Beth Mccaskill,00:00:00,2016
99999,1120,Tyler Mallon,00:00:00,2016
99999,26100,Lindsey Prater,00:00:00,2016
99999,25212,Doug Sanford,00:00:00,2016
99999,26028,Jillian Roth,00:00:00,2016
99999,26156,Dee Cajiuat,00:00:00,2016
99999,26074,Megan Bloxom,00:00:00,2016
99999,25130,Garrick Berberich,00:00:00,2016
99999,6044,Raquel Stoltzfus,00:00:00,2016
99999,3069,Robert Stepp,00:00:00,2016
99999,11079,Brad Swanson,00:00:00,2016
99999,2474,Hadley Miller,02:46:53,2016
99999,26152,Daniel Kreber,00:00:00,2016
99999,11054,Eliezer Santiago-Roman,00:00:00,2016
99999,14009,Paul Witkowski,00:00:00,2016
99999,17016,Napa Malone,00:00:00,2016
99999,2116,Joshua Miller,00:00:00,2016
99999,25210,Chloe Lovelace,00:00:00,2016
99999,1129,Leighwilson Chappelle,00:00:00,2016
99999,10046,Jordann Dhuse,00:00:00,2016
99999,3021,Dillon Young,00:00:00,2016
99999,21008,Bryan Taylor,00:00:00,2016
99999,26356,Maggie Mccollum,00:00:00,2016
99999,17092,Kathy Birdsong,00:00:00,2016
99999,7274,Dennis Ley,00:00:00,2016
99999,26141,Connie Adams,00:00:00,2016
99999,22040,Shannon York,00:00:00,2016
99999,7077,Jacob Mcmeans,00:00:00,2016
99999,27039,Susanne Champ,00:00:00,2016
99999,27286,Kylene Gott,00:00:00,2016
99999,19045,Hilari Williams,00:00:00,2016
99999,15027,Brandon Carpenter,00:00:00,2016
99999,26003,Alyson Cook,06:27:05,2016
99999,27305,Sara Townsend,00:00:00,2016
99999,7258,Danielle Smith,00:00:00,2016
99999,19012,Diane Warner,00:00:00,2016
99999,7281,Amanda Dobler,00:00:00,2016
99999,21001,Priscila Podests,00:00:00,2016
99999,25215,Debi Surrett,00:00:00,2016
99999,1025,Michael Johnson,00:00:00,2016
99999,13063,Brenna Mceowen,00:00:00,2016
99999,8063,Alane Daugherty,00:00:00,2016
99999,27096,Paige Kimball,00:00:00,2016
99999,27190,Marina Chekmareva,00:00:00,2016
99999,27148,Melissa Signoracci,00:00:00,2016
99999,17020,Melvin Phifer,00:00:00,2016
99999,14051,Robert Barrow,00:00:00,2016
99999,8093,Jeff Lea,00:00:00,2016
99999,26091,Sichang Lu,00:00:00,2016
99999,2070,Hector Gonzalez,00:00:00,2016
99999,3074,Mary Slavik,00:00:00,2016
99999,26120,Kate Jones,00:00:00,2016
99999,2139,Lindsay Bohannon,00:00:00,2016
99999,19000,Sophia Alas,00:00:00,2016
99999,20083,Kristin Ramsey,00:00:00,2016
99999,6060,Jami Youngmann,00:00:00,2016
99999,12065,Steven Schlueter,00:00:00,2016
99999,27154,Michelle Best,00:00:00,2016
99999,6055,Toddd Overby,00:00:00,2016
99999,7218,Adam Strizich,00:00:00,2016
99999,9032,Jamie Skarvan,00:00:00,2016
99999,24009,Julie Jones,00:00:00,2016
99999,25090,Connie Lam,00:00:00,2016
99999,25063,Kensie Harley,00:00:00,2016
99999,1109,Gary Adcock,00:00:00,2016
99999,4020,Todd Foster,00:00:00,2016
99999,12076,Jack Lee,00:00:00,2016
99999,14008,Glenn Hopper,00:00:00,2016
99999,17108,Don Forcht,00:00:00,2016
99999,25062,Rick Honeycutt,00:00:00,2016
99999,11118,Lila Deaton,00:00:00,2016
99999,27277,Joey Peacock,00:00:00,2016
99999,26160,Debbie Vandepoll,00:00:00,2016
99999,27370,Tracy Astorino,00:00:00,2016
99999,1002,Edward Jones,00:00:00,2016
99999,5090,James Frankel,00:00:00,2016
99999,26068,Darlene Viscusie,00:00:00,2016
99999,27091,Roxanne Miller,00:00:00,2016
99999,20086,Charity Bray,00:00:00,2016
99999,26206,Josh Cofield,00:00:00,2016
99999,9146,Matthew Fisher,00:00:00,2016
99999,9033,Rebecca Beyer,00:00:00,2016
99999,1021,Michael Harris,00:00:00,2016
99999,13074,Janel Witt,00:00:00,2016
99999,26081,Taffanee Keys,00:00:00,2016
99999,1056,Jacob Phillips,00:00:00,2016
99999,26287,Tara Sullivan,00:00:00,2016
99999,5061,Caitlin Ries,00:00:00,2016
99999,21042,Lena Selzer,00:00:00,2016
99999,10077,Shannon Bondurant,00:00:00,2016
99999,8018,Laquenza Morgan,00:00:00,2016
99999,5077,Clifton Miller,00:00:00,2016
99999,9092,Brian Precious,00:00:00,2016
99999,5037,Misty Adfield,00:00:00,2016
99999,25093,Makenzie Bosshard,00:00:00,2016
